,Power_kW,temp_C,HR,windSpeed_m/s,windGust_m/s,pres_mbar,solarRad_W/m2,rain_mm/h,rain_day,holiday,weekend,hour,day,month,Power_kW_-1_day
2017-11-10 22:00:00,111.7354375,14.625833333333333,57.5625,4.231333333333333,4.863833333333333,1031.0,2.99025,0.0,0.0,0,0,22,10,11,116.85817
2017-11-10 23:00:00,107.3151825,14.669166666666667,58.225833333333334,3.90475,4.65425,1031.0,3.0226666666666664,0.0,0.0,0,0,23,10,11,104.6119005
2017-11-11 00:00:00,106.425669,14.341666666666667,60.770833333333336,3.2845833333333334,4.025333333333333,1031.0,2.9996666666666667,0.0,0.0,0,1,0,11,11,101.1364395
2017-11-11 01:00:00,107.09122,14.166666666666666,62.19916666666666,2.916,3.438166666666666,1031.0,2.9606666666666666,0.0,0.0,0,1,1,11,11,109.70885
2017-11-11 02:00:00,103.7247905,14.3175,61.369166666666665,3.406833333333333,3.8366666666666664,1030.0,3.046333333333333,0.0,0.0,0,1,2,11,11,100.410801
2017-11-11 03:00:00,109.4975605,13.675833333333335,63.86166666666667,2.9945,3.2915833333333335,1030.0,3.1384166666666666,0.0,0.0,0,1,3,11,11,100.009198
2017-11-11 04:00:00,107.3370325,13.234166666666667,66.6375,2.535083333333333,2.83025,1029.9166666666667,2.84525,0.0,0.0,0,1,4,11,11,105.6480275
2017-11-11 05:00:00,104.2644855,13.206666666666665,66.8475,2.2064166666666667,2.59975,1029.0,2.857333333333333,0.0,0.0,0,1,5,11,11,97.658575
2017-11-11 06:00:00,104.425083,12.520000000000001,69.95,1.0274166666666666,1.2789166666666667,1029.0,2.7765,0.0,0.0,0,1,6,11,11,115.333914
2017-11-11 07:00:00,117.8534375,11.777500000000002,74.49249999999999,2.119333333333333,2.7045,1030.0,2.64025,0.0,0.0,0,1,7,11,11,283.4681345
2017-11-11 08:00:00,280.0333145,12.419166666666667,69.43083333333333,1.3453333333333335,2.369,1030.0,35.97808333333333,0.0,0.0,0,1,8,11,11,232.9063605
2017-11-11 09:00:00,185.246922,13.896666666666667,63.07083333333333,0.34074999999999994,0.5240833333333333,1030.0,183.8166666666667,0.0,0.0,0,1,9,11,11,284.7262575
2017-11-11 10:00:00,208.4562105,14.985833333333334,60.18833333333333,1.2438333333333333,1.803,1030.0,345.09999999999997,0.0,0.0,0,1,10,11,11,315.445828
2017-11-11 11:00:00,192.167691,16.209999999999997,58.240833333333335,1.3835833333333334,2.0124999999999997,1030.0,474.2416666666666,0.0,0.0,0,1,11,11,11,330.3652265
2017-11-11 12:00:00,206.3878895,18.059166666666666,53.84166666666667,0.7495833333333334,1.2158333333333333,1029.25,553.4666666666667,0.0,0.0,0,1,12,11,11,336.3879605
2017-11-11 13:00:00,163.6724505,17.849166666666665,54.410833333333336,1.3276666666666668,1.9077499999999998,1028.3333333333333,568.5749999999999,0.0,0.0,0,1,13,11,11,370.7606325
2017-11-11 14:00:00,123.9150645,18.923333333333336,49.45166666666666,1.25275,1.7610833333333333,1027.75,525.2583333333333,0.0,0.0,0,1,14,11,11,386.6844755
2017-11-11 15:00:00,122.13276,19.295833333333334,46.163333333333334,1.4885833333333334,2.138333333333333,1027.0,432.0083333333334,0.0,0.0,0,1,15,11,11,364.5600395
2017-11-11 16:00:00,118.3249605,19.151666666666667,47.40166666666667,1.6160833333333333,2.3060833333333335,1027.0,295.18333333333334,0.0,0.0,0,1,16,11,11,384.802972
2017-11-11 17:00:00,119.9160775,17.968333333333334,53.145833333333336,3.3701666666666665,4.171833333333333,1027.0,131.56833333333333,0.0,0.0,0,1,17,11,11,284.8682825
2017-11-11 18:00:00,116.79262,15.893333333333333,61.365,3.5850000000000004,4.297833333333333,1027.0,12.615166666666667,0.0,0.0,0,1,18,11,11,218.1357605
2017-11-11 19:00:00,114.636025,14.198333333333332,64.94500000000001,4.829,5.828666666666667,1027.0,2.801083333333333,0.0,0.0,0,1,19,11,11,186.1106525
2017-11-11 20:00:00,111.0261865,13.4525,64.615,4.601916666666667,5.4718333333333335,1027.0,2.7735,0.0,0.0,0,1,20,11,11,134.896656
2017-11-11 21:00:00,107.4218105,13.116666666666667,63.71083333333333,4.323916666666666,4.905833333333333,1027.0,2.7576666666666667,0.0,0.0,0,1,21,11,11,110.124
2017-11-11 22:00:00,104.3488265,13.1775,61.306666666666665,4.449833333333333,5.26225,1027.0,2.7303333333333337,0.0,0.0,0,1,22,11,11,111.7354375
2017-11-11 23:00:00,105.1384855,13.045833333333334,59.449999999999996,4.215833333333333,4.96875,1027.0,2.7557500000000004,0.0,0.0,0,1,23,11,11,107.3151825
2017-11-12 00:00:00,105.482186,12.770833333333334,62.40166666666667,4.24875,5.262166666666666,1027.0,2.8388333333333335,0.0,0.0,0,1,0,12,11,106.425669
2017-11-12 01:00:00,462.5109675,12.556666666666667,64.86916666666667,3.843666666666667,4.7171666666666665,1026.5833333333333,2.7396666666666665,0.0,0.0,0,1,1,12,11,107.09122
2017-11-12 02:00:00,105.2704595,12.513333333333334,66.38000000000001,3.862833333333333,4.779916666666667,1026.0,2.7579999999999996,0.0,0.0,0,1,2,12,11,103.7247905
2017-11-12 03:00:00,105.9469355,12.101666666666667,72.25583333333333,3.9955833333333337,4.905833333333334,1026.0,2.4419166666666667,0.0,0.0,0,1,3,12,11,109.4975605
2017-11-12 04:00:00,105.4220985,12.246666666666668,72.8,3.3648333333333333,4.276833333333333,1025.0,2.582666666666667,0.0,0.0,0,1,4,12,11,107.3370325
2017-11-12 05:00:00,108.8228325,12.270833333333334,72.63333333333334,3.8069166666666665,4.801083333333334,1025.0833333333333,2.5018333333333334,0.0,0.0,0,1,5,12,11,104.2644855
2017-11-12 06:00:00,104.8400145,12.152500000000002,76.44166666666666,5.254833333333333,6.750333333333334,1025.25,2.4856666666666665,0.0,0.0,0,1,6,12,11,104.425083
2017-11-12 07:00:00,106.11671,12.173333333333332,76.97500000000001,4.8062499999999995,7.107083333333333,1025.1666666666667,2.425666666666667,0.0,0.0,0,1,7,12,11,117.8534375
2017-11-12 08:00:00,107.3344105,12.398333333333333,74.89166666666667,3.8959166666666665,4.821916666666667,1026.0,31.953166666666664,0.0,0.0,0,1,8,12,11,280.0333145
2017-11-12 09:00:00,109.6360895,13.133333333333333,71.38083333333334,3.707416666666667,4.528416666666667,1026.0,177.775,0.0,0.0,0,1,9,12,11,185.246922
2017-11-12 10:00:00,105.9871395,14.17,65.9025,2.0300833333333332,3.019,1026.0,339.28333333333336,0.0,0.0,0,1,10,12,11,208.4562105
2017-11-12 11:00:00,105.67097,14.3925,64.55083333333333,3.455833333333333,5.41,1026.0,467.95,0.0,0.0,0,1,11,12,11,192.167691
2017-11-12 12:00:00,110.375275,15.346666666666666,60.839166666666664,4.596666666666667,6.395666666666667,1025.5833333333333,546.6999999999999,0.0,0.0,0,1,12,12,11,206.3878895
2017-11-12 13:00:00,106.113651,15.771666666666667,58.645833333333336,6.009583333333333,7.338250000000001,1024.5,569.2833333333333,0.0,0.0,0,1,13,12,11,163.6724505
2017-11-12 14:00:00,106.0391425,16.609166666666667,54.92916666666667,3.6846666666666668,5.723833333333334,1024.0,530.6916666666667,0.0,0.0,0,1,14,12,11,123.9150645
2017-11-12 15:00:00,106.726325,16.77,52.935,5.535416666666666,7.254833333333334,1023.4166666666666,437.5416666666667,0.0,0.0,0,1,15,12,11,122.13276
2017-11-12 16:00:00,109.95794,15.790833333333333,57.54749999999999,7.895583333333334,9.350916666666668,1023.0,297.59166666666664,0.0,0.0,0,1,16,12,11,118.3249605
2017-11-12 17:00:00,111.4277895,14.611666666666666,61.223333333333336,9.146333333333333,11.068333333333333,1023.0,130.965,0.0,0.0,0,1,17,12,11,119.9160775
2017-11-12 18:00:00,111.166245,13.780833333333334,62.98833333333334,10.755,12.8725,1023.0,11.116583333333333,0.0,0.0,0,1,18,12,11,116.79262
2017-11-12 19:00:00,112.4401,13.416666666666666,64.68916666666667,8.36475,10.1675,1023.8333333333334,2.3928333333333334,0.0,0.0,0,1,19,12,11,114.636025
2017-11-12 20:00:00,116.7487015,13.308333333333332,68.54166666666667,8.794333333333332,10.67,1024.0,2.17375,0.0,0.0,0,1,20,12,11,111.0261865
2017-11-12 21:00:00,112.1523355,13.189166666666667,72.72500000000001,6.441833333333332,8.700083333333334,1024.0,2.8362499999999997,0.0,0.0,0,1,21,12,11,107.4218105
2017-11-12 22:00:00,110.832814,13.366666666666667,74.00833333333334,6.9768333333333326,8.511083333333334,1024.0,2.6125000000000003,0.0,0.0,0,1,22,12,11,104.3488265
2017-11-12 23:00:00,109.260925,13.8575,73.09166666666667,7.02825,9.518333333333333,1024.0,2.8085,0.0,0.0,0,1,23,12,11,105.1384855
2017-11-13 00:00:00,111.0148245,14.019166666666665,73.21666666666667,7.02825,8.659916666666668,1024.0,3.0875,0.0,0.0,0,0,0,13,11,105.482186
2017-11-13 01:00:00,110.1036795,14.030833333333334,74.98333333333333,7.983999999999999,10.063333333333334,1023.4166666666666,2.769166666666667,0.0,0.0,0,0,1,13,11,462.5109675
2017-11-13 02:00:00,109.8008385,14.028333333333334,75.8,7.900916666666667,10.126083333333334,1023.0,2.3354166666666667,0.0,0.0,0,0,2,13,11,105.2704595
2017-11-13 03:00:00,112.0391525,13.875,77.13333333333334,7.7,9.372416666666668,1023.0,2.5037499999999997,0.0,0.0,0,0,3,13,11,105.9469355
2017-11-13 04:00:00,108.0956645,13.94,75.78333333333333,7.813833333333332,9.748333333333333,1022.1666666666666,3.2376666666666662,0.0,0.0,0,0,4,13,11,105.4220985
2017-11-13 05:00:00,110.1814655,13.510833333333332,75.98333333333333,3.7929166666666667,5.199583333333334,1022.8333333333334,2.77375,0.0,0.0,0,0,5,13,11,108.8228325
2017-11-13 06:00:00,109.807175,13.335,77.01666666666667,3.7335833333333333,5.26175,1023.0,2.7460833333333334,0.0,0.0,0,0,6,13,11,104.8400145
2017-11-13 07:00:00,146.5783215,13.17,78.29166666666667,3.6899166666666665,4.63325,1023.0,2.9215,0.0,0.0,0,0,7,13,11,106.11671
2017-11-13 08:00:00,377.72095,13.236666666666666,75.80833333333334,3.810333333333333,4.989166666666667,1023.0,31.10066666666667,0.0,0.0,0,0,8,13,11,107.3344105
2017-11-13 09:00:00,278.2219495,13.665833333333333,70.0025,3.1779166666666665,4.444416666666666,1023.0,173.15,0.0,0.0,0,0,9,13,11,109.6360895
2017-11-13 10:00:00,311.52419,14.104999999999999,66.52499999999999,4.815333333333333,6.687083333333334,1023.0,329.35833333333335,0.0,0.0,0,0,10,13,11,105.9871395
2017-11-13 11:00:00,363.3071605,15.015833333333333,63.439166666666665,5.150666666666667,6.709499999999999,1023.0,455.40000000000003,0.0,0.0,0,0,11,13,11,105.67097
2017-11-13 12:00:00,360.4985615,16.540000000000003,54.6175,3.66525,5.1786666666666665,1022.3333333333334,536.15,0.0,0.0,0,0,12,13,11,110.375275
2017-11-13 13:00:00,366.6248645,17.467499999999998,49.51083333333333,3.644416666666667,4.71725,1021.1666666666666,558.9583333333334,0.0,0.0,0,0,13,13,11,106.113651
2017-11-13 14:00:00,383.501586,17.968333333333334,47.56666666666666,4.495333333333334,5.555583333333334,1020.25,519.6,0.0,0.0,0,0,14,13,11,106.0391425
2017-11-13 15:00:00,394.1882025,18.11,50.2725,4.897083333333334,5.93375,1019.5,427.6333333333334,0.0,0.0,0,0,15,13,11,106.726325
2017-11-13 16:00:00,385.1243855,17.696666666666665,52.471666666666664,5.2900833333333335,6.56175,1019.4166666666666,287.84166666666664,0.0,0.0,0,0,16,13,11,109.95794
2017-11-13 17:00:00,303.4058225,17.224999999999998,52.83583333333333,5.0456666666666665,6.164750000000001,1019.6666666666666,125.49833333333333,0.0,0.0,0,0,17,13,11,111.4277895
2017-11-13 18:00:00,219.6871105,15.925833333333335,54.43666666666667,5.9110000000000005,7.02325,1019.4166666666666,11.169333333333334,0.0,0.0,0,0,18,13,11,111.166245
2017-11-13 19:00:00,197.957067,14.500833333333333,57.26416666666666,4.89875,6.62525,1019.8333333333334,2.7801666666666667,0.0,0.0,0,0,19,13,11,112.4401
2017-11-13 20:00:00,164.2973605,13.46,61.767500000000005,5.09475,6.184666666666668,1020.0,2.4065833333333333,0.0,0.0,0,0,20,13,11,116.7487015
2017-11-13 21:00:00,119.27478,13.136666666666665,62.57,4.493416666666667,5.19925,1020.0,2.4944166666666665,0.0,0.0,0,0,21,13,11,112.1523355
2017-11-13 22:00:00,106.223775,13.239166666666668,60.468333333333334,3.7824166666666663,4.695916666666666,1020.0,2.3793333333333333,0.0,0.0,0,0,22,13,11,110.832814
2017-11-13 23:00:00,111.3303385,13.701666666666666,57.5925,5.37225,6.079416666666667,1020.0,2.411916666666667,0.0,0.0,0,0,23,13,11,109.260925
2017-11-14 00:00:00,110.655392,14.161666666666667,49.54750000000001,4.801166666666667,6.2895,1020.0,2.6885,0.0,0.0,0,0,0,14,11,111.0148245
2017-11-14 01:00:00,105.284225,13.6825,44.95249999999999,5.178249999999999,6.289666666666666,1020.0,2.7715,0.0,0.0,0,0,1,14,11,110.1036795
2017-11-14 02:00:00,103.888447,13.174999999999999,43.215,5.491083333333333,7.065333333333334,1020.0,2.7534166666666664,0.0,0.0,0,0,2,14,11,109.8008385
2017-11-14 03:00:00,102.733456,12.338333333333333,45.784166666666664,4.497083333333333,5.765333333333333,1020.0833333333334,2.39575,0.0,0.0,0,0,3,14,11,112.0391525
2017-11-14 04:00:00,98.081591,11.625833333333333,45.775,5.000166666666667,7.107500000000001,1020.0,2.5065,0.0,0.0,0,0,4,14,11,108.0956645
2017-11-14 05:00:00,98.925875,11.049999999999999,46.615833333333335,4.94075,6.960333333333334,1020.0,2.26425,0.0,0.0,0,0,5,14,11,110.1814655
2017-11-14 06:00:00,97.494263,10.576666666666666,46.8825,5.4785,7.00325,1020.0,2.38425,0.0,0.0,0,0,6,14,11,109.807175
2017-11-14 07:00:00,138.6563855,10.165000000000001,48.56666666666666,4.061916666666667,6.394083333333334,1020.3333333333334,2.3495833333333334,0.0,0.0,0,0,7,14,11,146.5783215
2017-11-14 08:00:00,312.912539,10.203333333333333,48.123333333333335,3.2269166666666664,4.570250000000001,1021.0,28.565416666666664,0.0,0.0,0,0,8,14,11,377.72095
2017-11-14 09:00:00,271.087706,10.730833333333335,45.821666666666665,4.350416666666667,6.330749999999999,1021.0,170.6916666666667,0.0,0.0,0,0,9,14,11,278.2219495
2017-11-14 10:00:00,296.712075,10.985,45.3825,3.8649166666666663,5.891333333333333,1021.0,328.80833333333334,0.0,0.0,0,0,10,14,11,311.52419
2017-11-14 11:00:00,334.3978625,12.011666666666665,43.494166666666665,3.7631666666666668,5.366916666666666,1021.0,458.0416666666667,0.0,0.0,0,0,11,14,11,363.3071605
2017-11-14 12:00:00,345.8162355,12.895833333333334,42.62833333333334,4.192916666666666,5.639583333333333,1020.75,537.2333333333332,0.0,0.0,0,0,12,14,11,360.4985615
2017-11-14 13:00:00,320.112114,14.419166666666667,39.49666666666667,2.1489166666666666,3.060833333333333,1020.0,558.5416666666666,0.0,0.0,0,0,13,14,11,366.6248645
2017-11-14 14:00:00,333.6785605,15.865,35.07583333333333,1.9654999999999998,3.019,1019.25,522.0083333333333,0.0,0.0,0,0,14,14,11,383.501586
2017-11-14 15:00:00,376.6990255,16.550833333333333,31.39,1.5880833333333333,2.368916666666667,1019.0,428.3,0.0,0.0,0,0,15,14,11,394.1882025
2017-11-14 16:00:00,369.4835,16.815,29.444166666666664,1.3050833333333334,1.9077499999999998,1018.5,287.64166666666665,0.0,0.0,0,0,16,14,11,385.1243855
2017-11-14 17:00:00,295.161162,16.683333333333334,30.080833333333334,1.5811666666666666,2.1804166666666664,1018.0833333333334,123.31416666666667,0.0,0.0,0,0,17,14,11,303.4058225
2017-11-14 18:00:00,239.167915,15.854166666666666,32.55416666666667,1.8259166666666669,2.432,1018.1666666666666,10.37375,0.0,0.0,0,0,18,14,11,219.6871105
2017-11-14 19:00:00,188.84955,15.495,34.612500000000004,2.3463333333333334,2.9981666666666666,1018.9166666666666,3.2095000000000002,0.0,0.0,0,0,19,14,11,197.957067
2017-11-14 20:00:00,153.2980705,15.120833333333332,34.94416666666667,2.907083333333333,3.312583333333333,1019.0,2.8426666666666667,0.0,0.0,0,0,20,14,11,164.2973605
2017-11-14 21:00:00,127.0359,15.004166666666668,32.32333333333333,2.45825,2.935,1019.0,2.879583333333333,0.0,0.0,0,0,21,14,11,119.27478
2017-11-14 22:00:00,108.5322275,14.670833333333334,32.219166666666666,1.6684999999999999,2.11725,1019.0,2.919,0.0,0.0,0,0,22,14,11,106.223775
2017-11-14 23:00:00,113.9086385,14.116666666666667,34.33583333333333,0.7947500000000001,0.9853333333333333,1019.0,2.85925,0.0,0.0,0,0,23,14,11,111.3303385
2017-11-15 00:00:00,109.9673355,13.4325,39.06333333333333,0.435,0.6289166666666667,1019.0,2.469583333333333,0.0,0.0,0,0,0,15,11,110.655392
2017-11-15 01:00:00,104.481019,12.082500000000001,61.565,1.6720833333333334,2.2011666666666665,1019.0,2.27325,0.0,0.0,0,0,1,15,11,105.284225
2017-11-15 02:00:00,110.844176,11.739166666666668,56.784166666666664,2.5438333333333336,2.998083333333333,1019.0,2.34025,0.0,0.0,0,0,2,15,11,103.888447
2017-11-15 03:00:00,103.397259,11.245833333333332,56.4925,2.8723333333333336,3.5430833333333336,1019.0,2.4463333333333335,0.0,0.0,0,0,3,15,11,102.733456
2017-11-15 04:00:00,102.695874,10.156666666666666,60.01,2.3585,3.354416666666667,1019.0,2.08875,0.0,0.0,0,0,4,15,11,98.081591
2017-11-15 05:00:00,111.5370395,9.850833333333332,58.45916666666667,2.622333333333333,3.857666666666667,1019.1666666666666,2.1696666666666666,0.0,0.0,0,0,5,15,11,98.925875
2017-11-15 06:00:00,106.998139,9.063333333333334,63.79416666666666,2.55775,3.3753333333333333,1020.0,2.0292499999999998,0.0,0.0,0,0,6,15,11,97.494263
2017-11-15 07:00:00,140.593825,8.565,64.70916666666666,4.0165,5.136416666666666,1020.0,2.0154166666666664,0.0,0.0,0,0,7,15,11,138.6563855
2017-11-15 08:00:00,314.563962,8.668333333333333,63.009166666666665,1.9829999999999999,3.480166666666667,1020.6666666666666,26.57641666666667,0.0,0.0,0,0,8,15,11,312.912539
2017-11-15 09:00:00,283.796977,9.270833333333334,58.96,3.6043333333333334,4.465416666666667,1021.0,165.39166666666668,0.0,0.0,0,0,9,15,11,271.087706
2017-11-15 10:00:00,309.5526645,10.250833333333334,53.953333333333326,1.8396666666666668,3.3125,1021.0,322.7083333333333,0.0,0.0,0,0,10,15,11,296.712075
2017-11-15 11:00:00,322.177376,11.6025,48.83166666666667,2.2152499999999997,3.207666666666667,1021.0,452.26666666666665,0.0,0.0,0,0,11,15,11,334.3978625
2017-11-15 12:00:00,341.4208895,12.809166666666668,43.68416666666667,2.545666666666667,3.5430833333333336,1021.0,531.6750000000001,0.0,0.0,0,0,12,15,11,345.8162355
2017-11-15 13:00:00,335.9802395,14.475833333333334,38.84916666666667,1.7733333333333334,2.4109166666666666,1020.0833333333334,554.0666666666667,0.0,0.0,0,0,13,15,11,320.112114
2017-11-15 14:00:00,372.5169355,16.288333333333334,32.63833333333333,1.42375,2.0334166666666667,1019.5833333333334,517.4916666666667,0.0,0.0,0,0,14,15,11,333.6785605
2017-11-15 15:00:00,353.2163935,17.513333333333332,28.338333333333335,1.4115,2.03375,1019.0,423.3666666666666,0.0,0.0,0,0,15,15,11,376.6990255
2017-11-15 16:00:00,378.1306375,18.496666666666666,25.320000000000004,0.8281666666666667,1.1948333333333332,1019.0,282.28333333333336,0.0,0.0,0,0,16,15,11,369.4835
2017-11-15 17:00:00,274.7928105,17.69,29.365,1.5130000000000001,1.8449166666666665,1019.0,117.77,0.0,0.0,0,0,17,15,11,295.161162
2017-11-15 18:00:00,231.1880765,16.106666666666666,39.855,2.0665833333333334,2.4111666666666665,1019.0,9.559333333333333,0.0,0.0,0,0,18,15,11,239.167915
2017-11-15 19:00:00,190.4810895,15.04,48.06,1.9951666666666668,2.4947500000000002,1019.0,3.467833333333333,0.0,0.0,0,0,19,15,11,188.84955
2017-11-15 20:00:00,154.085763,14.472500000000002,45.95666666666667,2.626,3.1028333333333333,1019.6666666666666,3.1772500000000004,0.0,0.0,0,0,20,15,11,153.2980705
2017-11-15 21:00:00,116.6862105,14.090833333333334,44.462500000000006,2.564583333333333,3.1029999999999998,1020.0,3.108333333333333,0.0,0.0,0,0,21,15,11,127.0359
2017-11-15 22:00:00,102.4033025,14.048333333333332,43.04333333333333,3.1605000000000003,3.5011666666666668,1020.0,2.9606666666666666,0.0,0.0,0,0,22,15,11,108.5322275
2017-11-15 23:00:00,101.65931,14.310833333333333,40.163333333333334,2.50525,2.9770833333333333,1020.0,3.0507500000000003,0.0,0.0,0,0,23,15,11,113.9086385
2017-11-16 00:00:00,103.0627355,13.591666666666667,42.8725,0.9609166666666668,1.4674166666666666,1020.0,2.6216666666666666,0.0,0.0,0,0,0,16,11,109.9673355
2017-11-16 01:00:00,100.5849455,12.582500000000001,54.836666666666666,0.3721666666666667,0.8805833333333334,1020.0,2.45325,0.0,0.0,0,0,1,16,11,104.481019
2017-11-16 02:00:00,101.9413935,12.156666666666666,56.8325,0.573,0.8595,1020.0,2.5389166666666667,0.0,0.0,0,0,2,16,11,110.844176
2017-11-16 03:00:00,99.7769325,11.957500000000001,63.26,1.1966666666666665,1.5934166666666665,1020.0,2.5549166666666667,0.0,0.0,0,0,3,16,11,103.397259
2017-11-16 04:00:00,100.7868395,11.336666666666666,70.19833333333334,1.4815833333333333,1.90775,1020.0,2.2111666666666667,0.0,0.0,0,0,4,16,11,102.695874
2017-11-16 05:00:00,102.439355,11.705833333333333,53.475833333333334,2.4631666666666665,2.6625833333333335,1020.0,2.356333333333333,0.0,0.0,0,0,5,16,11,111.5370395
2017-11-16 06:00:00,101.3403,12.498333333333333,46.97333333333333,1.13375,1.3626666666666667,1020.0,2.45775,0.0,0.0,0,0,6,16,11,106.998139
2017-11-16 07:00:00,139.718514,11.316666666666668,50.317499999999995,1.6195000000000002,1.8450833333333332,1020.0,2.3100833333333335,0.0,0.0,0,0,7,16,11,140.593825
2017-11-16 08:00:00,316.54095,10.855833333333335,55.05583333333333,1.0046666666666666,1.3208333333333333,1021.0,24.912499999999998,0.0,0.0,0,0,8,16,11,314.563962
2017-11-16 09:00:00,260.836123,11.485,53.73666666666667,1.4605,1.6982499999999998,1021.3333333333334,160.25833333333333,0.0,0.0,0,0,9,16,11,283.796977
2017-11-16 10:00:00,309.0645355,12.330833333333333,53.95583333333334,1.0151666666666668,1.6353333333333333,1022.0,313.9583333333333,0.0,0.0,0,0,10,16,11,309.5526645
2017-11-16 11:00:00,343.925555,14.918333333333335,45.663333333333334,0.6849166666666666,1.09,1022.0,443.375,0.0,0.0,0,0,11,16,11,322.177376
2017-11-16 12:00:00,331.6661755,16.455833333333334,41.861666666666665,0.71625,1.153,1021.8333333333334,524.65,0.0,0.0,0,0,12,16,11,341.4208895
2017-11-16 13:00:00,376.1768105,17.469166666666666,32.4975,0.9905833333333334,1.4044166666666664,1020.8333333333334,547.6750000000001,0.0,0.0,0,0,13,16,11,335.9802395
2017-11-16 14:00:00,363.1751865,18.3075,28.675833333333333,1.1113333333333333,1.5722499999999997,1020.0,512.3833333333333,0.0,0.0,0,0,14,16,11,372.5169355
2017-11-16 15:00:00,375.8674145,18.618333333333332,26.725833333333338,1.7103333333333335,2.2851666666666666,1020.0,415.8833333333334,0.0,0.0,0,0,15,16,11,353.2163935
2017-11-16 16:00:00,364.0985675,18.515833333333333,27.745,1.5181666666666667,1.9706666666666666,1020.0,266.22499999999997,0.0,0.0,0,0,16,16,11,378.1306375
2017-11-16 17:00:00,310.1679605,17.760833333333334,36.675000000000004,2.6573333333333333,3.228666666666667,1020.0,104.08166666666666,0.0,0.0,0,0,17,16,11,274.7928105
2017-11-16 18:00:00,221.687041,16.3075,44.16416666666667,3.1359999999999997,3.7946666666666666,1020.0,8.731250000000001,0.0,0.0,0,0,18,16,11,231.1880765
2017-11-16 19:00:00,180.3134105,15.378333333333332,44.754999999999995,3.6391666666666667,4.38175,1020.3333333333334,2.81025,0.0,0.0,0,0,19,16,11,190.4810895
2017-11-16 20:00:00,139.902928,14.366666666666667,45.58583333333333,3.98325,4.4865,1021.0,2.6809999999999996,0.0,0.0,0,0,20,16,11,154.085763
2017-11-16 21:00:00,107.3999605,14.0475,43.732499999999995,4.413166666666666,5.178333333333334,1021.0,2.4989166666666667,0.0,0.0,0,0,21,16,11,116.6862105
2017-11-16 22:00:00,104.3894675,13.990833333333333,42.8975,4.000916666666667,4.675166666666667,1021.0,2.57525,0.0,0.0,0,0,22,16,11,102.4033025
2017-11-16 23:00:00,101.4196155,14.0225,41.7425,3.0504166666666666,3.4593333333333334,1021.0,2.58925,0.0,0.0,0,0,23,16,11,101.65931
2017-11-17 00:00:00,102.6257355,13.613333333333335,42.7875,2.169916666666667,2.7045,1021.0,2.43,0.0,0.0,0,0,0,17,11,103.0627355
2017-11-17 01:00:00,99.258869,13.033333333333333,45.057500000000005,2.1209166666666666,2.4529166666666664,1021.0,2.421,0.0,0.0,0,0,1,17,11,100.5849455
2017-11-17 02:00:00,99.2783155,12.365,47.36833333333333,1.3714166666666667,1.6143333333333334,1021.0,2.2688333333333337,0.0,0.0,0,0,2,17,11,101.9413935
2017-11-17 03:00:00,103.0557435,12.527500000000002,45.887499999999996,1.4937500000000001,1.8029166666666665,1021.0,2.28725,0.0,0.0,0,0,3,17,11,99.7769325
2017-11-17 04:00:00,97.068625,11.654166666666667,51.9025,1.7978333333333332,2.09625,1021.0,2.287333333333333,0.0,0.0,0,0,4,17,11,100.7868395
2017-11-17 05:00:00,100.4070865,11.045833333333334,63.7175,2.1681666666666666,2.3482499999999997,1021.0,2.264,0.0,0.0,0,0,5,17,11,102.439355
2017-11-17 06:00:00,107.1998145,10.948333333333332,60.49166666666667,2.8618333333333332,3.14475,1021.0,2.174,0.0,0.0,0,0,6,17,11,101.3403
2017-11-17 07:00:00,132.913987,10.763333333333334,56.02166666666667,2.5420000000000003,2.9142499999999996,1021.0,2.17175,0.0,0.0,0,0,7,17,11,139.718514
2017-11-17 08:00:00,305.7105605,10.82,54.965,2.114,2.4738333333333333,1021.0833333333334,22.88233333333333,0.0,0.0,0,0,8,17,11,316.54095
2017-11-17 09:00:00,244.2486955,11.152499999999998,56.541666666666664,1.3855833333333332,1.99175,1022.0,155.48333333333332,0.0,0.0,0,0,9,17,11,260.836123
2017-11-17 10:00:00,278.4127,12.466666666666667,55.7425,1.0428333333333333,1.4675,1022.0,310.075,0.0,0.0,0,0,10,17,11,309.0645355
2017-11-17 11:00:00,321.162225,13.639166666666666,49.83583333333333,1.2054166666666666,1.7819166666666666,1022.0,439.625,0.0,0.0,0,0,11,17,11,343.925555
2017-11-17 12:00:00,333.527577,15.7525,39.159166666666664,1.7190833333333335,2.2851666666666666,1021.6666666666666,517.875,0.0,0.0,0,0,12,17,11,331.6661755
2017-11-17 13:00:00,322.96485,17.6025,38.020833333333336,0.8455833333333334,1.4046666666666665,1020.9166666666666,540.8333333333334,0.0,0.0,0,0,13,17,11,376.1768105
2017-11-17 14:00:00,360.1126905,17.391666666666666,36.65,1.3225,1.8868333333333334,1020.0,505.9083333333333,0.0,0.0,0,0,14,17,11,363.1751865
2017-11-17 15:00:00,358.1579895,18.205833333333334,31.751666666666665,1.548,2.159333333333333,1019.5,406.9583333333333,0.0,0.0,0,0,15,17,11,375.8674145
2017-11-17 16:00:00,262.2530955,19.065,28.65416666666667,0.7565,1.1530833333333332,1019.0,260.78333333333336,0.0,0.0,0,0,16,17,11,364.0985675
